DateTime(Local),Actual,Forecast(1 hour ahead),Forecast(2 hours ahead),Forecast(24 hours ahead)
19-Jan-2019 18:00:00,39.79,34.73,22.34,12.26
19-Jan-2019 19:00:00,0.00,0.34,2.23,1.64
19-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
19-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
19-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
19-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 10:00:00,1.65,1.36,0.00,0.47
20-Jan-2019 11:00:00,20.67,29.00,50.02,53.77
20-Jan-2019 12:00:00,91.39,78.07,64.98,64.49
20-Jan-2019 13:00:00,82.97,78.77,67.14,61.47
20-Jan-2019 14:00:00,82.09,76.59,72.55,60.84
20-Jan-2019 15:00:00,77.41,75.65,70.42,64.00
20-Jan-2019 16:00:00,78.98,80.49,80.49,61.41
20-Jan-2019 17:00:00,100.00,85.15,85.15,67.29
20-Jan-2019 18:00:00,61.56,75.12,75.12,65.01
20-Jan-2019 19:00:00,1.64,0.63,0.63,0.92
20-Jan-2019 20:00:00,2.42,0.00,0.00,0.00
20-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
20-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 10:00:00,3.63,2.00,2.00,2.00
21-Jan-2019 11:00:00,85.52,79.08,75.19,79.08
21-Jan-2019 12:00:00,94.07,87.54,87.54,87.43
21-Jan-2019 13:00:00,78.36,82.49,82.02,81.55
21-Jan-2019 14:00:00,73.72,78.83,78.48,78.83
21-Jan-2019 15:00:00,74.69,78.12,78.12,78.00
21-Jan-2019 16:00:00,71.30,80.98,80.98,79.11
21-Jan-2019 17:00:00,78.70,84.93,84.93,80.56
21-Jan-2019 18:00:00,86.09,74.54,74.54,71.22
21-Jan-2019 19:00:00,1.34,1.48,1.48,1.48
21-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
21-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 09:00:00,1.49,0.00,0.00,0.00
22-Jan-2019 10:00:00,0.85,1.88,1.88,1.88
22-Jan-2019 11:00:00,77.12,79.72,79.49,79.72
22-Jan-2019 12:00:00,90.54,87.37,87.37,87.26
22-Jan-2019 13:00:00,68.26,83.44,83.44,83.33
22-Jan-2019 14:00:00,71.25,79.78,79.08,79.78
22-Jan-2019 15:00:00,82.37,79.07,79.07,78.84
22-Jan-2019 16:00:00,84.80,81.99,81.99,79.84
22-Jan-2019 17:00:00,70.95,84.35,84.35,80.07
22-Jan-2019 18:00:00,84.35,64.79,75.14,73.05
22-Jan-2019 19:00:00,2.25,2.54,2.97,1.54
22-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
22-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 09:00:00,3.11,0.00,0.00,0.00
23-Jan-2019 10:00:00,5.40,2.19,3.50,3.94
23-Jan-2019 11:00:00,35.92,70.30,68.71,65.13
23-Jan-2019 12:00:00,94.12,85.43,78.00,71.23
23-Jan-2019 13:00:00,81.95,83.33,82.98,70.66
23-Jan-2019 14:00:00,77.99,78.22,78.69,71.41
23-Jan-2019 15:00:00,67.79,72.90,71.60,67.79
23-Jan-2019 16:00:00,70.06,64.90,68.03,58.79
23-Jan-2019 17:00:00,61.25,52.31,69.11,34.37
23-Jan-2019 18:00:00,60.64,68.99,37.41,23.09
23-Jan-2019 19:00:00,1.44,5.31,6.03,3.74
23-Jan-2019 20:00:00,2.88,0.00,0.00,0.00
23-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
23-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 10:00:00,23.04,5.85,5.41,3.19
24-Jan-2019 11:00:00,21.79,35.15,30.33,17.09
24-Jan-2019 12:00:00,57.37,41.35,30.60,26.30
24-Jan-2019 13:00:00,56.98,55.83,55.19,36.63
24-Jan-2019 14:00:00,67.11,58.37,55.32,42.06
24-Jan-2019 15:00:00,59.96,60.59,48.82,38.90
24-Jan-2019 16:00:00,54.19,55.83,52.79,37.62
24-Jan-2019 17:00:00,70.30,76.01,53.31,30.87
24-Jan-2019 18:00:00,86.66,70.62,63.00,19.91
24-Jan-2019 19:00:00,13.07,5.81,6.10,3.36
24-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
24-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 09:00:00,0.17,0.00,0.00,0.00
25-Jan-2019 10:00:00,0.59,7.32,6.74,6.30
25-Jan-2019 11:00:00,79.90,74.30,65.75,46.40
25-Jan-2019 12:00:00,88.74,81.74,75.29,55.20
25-Jan-2019 13:00:00,71.89,71.53,79.96,60.41
25-Jan-2019 14:00:00,75.20,72.62,70.38,65.24
25-Jan-2019 15:00:00,80.55,73.16,71.75,64.97
25-Jan-2019 16:00:00,78.31,78.65,69.70,60.47
25-Jan-2019 17:00:00,99.96,81.43,79.95,56.54
25-Jan-2019 18:00:00,44.65,68.95,72.47,46.30
25-Jan-2019 19:00:00,8.22,6.10,6.38,5.67
25-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
25-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 10:00:00,16.34,6.63,5.91,3.30
26-Jan-2019 11:00:00,42.92,38.95,50.98,30.76
26-Jan-2019 12:00:00,51.50,48.93,42.56,47.90
26-Jan-2019 13:00:00,66.56,75.42,61.67,56.33
26-Jan-2019 14:00:00,62.00,72.24,73.54,57.19
26-Jan-2019 15:00:00,74.38,58.90,61.84,61.48
26-Jan-2019 16:00:00,75.60,79.07,51.45,61.82
26-Jan-2019 17:00:00,77.57,74.44,68.32,59.38
26-Jan-2019 18:00:00,29.38,40.97,58.29,47.26
26-Jan-2019 19:00:00,4.00,5.00,6.43,6.43
26-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
26-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 10:00:00,4.72,7.79,8.37,8.08
27-Jan-2019 11:00:00,30.86,17.33,58.90,66.08
27-Jan-2019 12:00:00,51.47,58.12,43.25,78.01
27-Jan-2019 13:00:00,40.23,56.96,52.15,66.62
27-Jan-2019 14:00:00,56.95,60.79,49.89,63.00
27-Jan-2019 15:00:00,52.06,55.82,53.19,67.55
27-Jan-2019 16:00:00,67.07,57.18,54.45,59.28
27-Jan-2019 17:00:00,65.26,67.31,54.57,43.26
27-Jan-2019 18:00:00,21.32,40.93,45.45,29.31
27-Jan-2019 19:00:00,10.95,6.29,6.85,6.29
27-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
27-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 10:00:00,14.18,8.83,8.83,8.54
28-Jan-2019 11:00:00,86.38,84.04,84.04,81.69
28-Jan-2019 12:00:00,69.44,88.75,88.75,86.80
28-Jan-2019 13:00:00,85.63,85.74,85.74,84.13
28-Jan-2019 14:00:00,90.00,82.25,82.25,80.39
28-Jan-2019 15:00:00,90.01,81.83,81.83,79.17
28-Jan-2019 16:00:00,86.21,84.05,84.05,79.33
28-Jan-2019 17:00:00,67.38,86.09,85.41,79.56
28-Jan-2019 18:00:00,98.70,82.22,82.22,77.12
28-Jan-2019 19:00:00,10.63,11.20,11.20,10.91
28-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
28-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 10:00:00,5.38,12.82,12.82,12.82
29-Jan-2019 11:00:00,88.52,87.71,87.71,87.71
29-Jan-2019 12:00:00,74.54,89.78,89.78,89.67
29-Jan-2019 13:00:00,85.36,87.89,87.89,87.89
29-Jan-2019 14:00:00,89.64,83.82,83.82,83.82
29-Jan-2019 15:00:00,89.10,83.52,83.52,83.17
29-Jan-2019 16:00:00,68.46,84.85,84.85,82.10
29-Jan-2019 17:00:00,91.47,87.45,87.45,81.76
29-Jan-2019 18:00:00,76.07,83.48,83.48,79.10
29-Jan-2019 19:00:00,14.54,11.30,11.30,11.16
29-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
29-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 10:00:00,12.82,13.69,13.69,13.55
30-Jan-2019 11:00:00,87.59,88.17,88.17,86.54
30-Jan-2019 12:00:00,87.14,90.12,90.12,88.64
30-Jan-2019 13:00:00,86.80,86.12,86.12,83.82
30-Jan-2019 14:00:00,81.32,83.40,83.40,83.17
30-Jan-2019 15:00:00,75.60,83.02,83.02,82.79
30-Jan-2019 16:00:00,88.93,85.10,85.10,82.83
30-Jan-2019 17:00:00,100.00,87.90,87.90,83.13
30-Jan-2019 18:00:00,87.67,84.62,84.62,80.72
30-Jan-2019 19:00:00,7.22,14.86,14.86,14.58
30-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
30-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 00:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 01:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 02:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 03:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 04:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 05:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 06:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 07:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 08:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 09:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 10:00:00,9.88,15.95,15.95,15.95
31-Jan-2019 11:00:00,92.45,86.89,86.42,86.89
31-Jan-2019 12:00:00,98.55,89.55,89.55,89.44
31-Jan-2019 13:00:00,87.60,85.89,85.43,85.66
31-Jan-2019 14:00:00,83.36,82.79,82.56,82.56
31-Jan-2019 15:00:00,77.93,82.07,82.07,81.50
31-Jan-2019 16:00:00,90.19,83.84,83.84,81.58
31-Jan-2019 17:00:00,100.00,86.87,86.42,80.89
31-Jan-2019 18:00:00,90.19,82.82,82.82,70.80
31-Jan-2019 19:00:00,16.22,14.00,14.42,12.18
31-Jan-2019 20:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 21:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 22:00:00,0.00,0.00,0.00,0.00
31-Jan-2019 23:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 10:00:00,6.16,17.80,17.80,14.96
01-Feb-2019 11:00:00,100.00,88.43,88.21,83.94
01-Feb-2019 12:00:00,78.82,89.11,89.11,88.44
01-Feb-2019 13:00:00,79.13,84.71,84.26,80.97
01-Feb-2019 14:00:00,82.07,81.62,81.39,76.24
01-Feb-2019 15:00:00,75.31,80.79,80.79,73.70
01-Feb-2019 16:00:00,83.54,82.09,82.32,72.44
01-Feb-2019 17:00:00,95.25,84.01,81.79,66.56
01-Feb-2019 18:00:00,72.73,77.98,57.36,48.38
01-Feb-2019 19:00:00,24.69,6.99,9.78,9.09
01-Feb-2019 20:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 21:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 22:00:00,0.00,0.00,0.00,0.00
01-Feb-2019 23:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 10:00:00,1.81,16.11,17.52,15.97
02-Feb-2019 11:00:00,73.05,69.46,78.23,81.25
02-Feb-2019 12:00:00,84.68,85.02,81.27,85.81
02-Feb-2019 13:00:00,65.30,83.08,83.08,80.37
02-Feb-2019 14:00:00,88.48,80.15,79.92,70.51
02-Feb-2019 15:00:00,82.54,79.63,79.63,65.41
02-Feb-2019 16:00:00,67.97,82.03,82.03,64.28
02-Feb-2019 17:00:00,92.06,78.23,80.26,70.74
02-Feb-2019 18:00:00,63.66,70.39,72.02,69.81
02-Feb-2019 19:00:00,0.00,15.22,13.57,14.26
02-Feb-2019 20:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 21:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 22:00:00,0.00,0.00,0.00,0.00
02-Feb-2019 23:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 10:00:00,18.36,12.12,17.94,17.09
03-Feb-2019 11:00:00,73.84,85.71,70.22,84.21
03-Feb-2019 12:00:00,99.14,86.86,86.86,86.97
03-Feb-2019 13:00:00,91.83,83.58,83.58,79.82
03-Feb-2019 14:00:00,72.40,80.25,81.16,75.89
03-Feb-2019 15:00:00,86.72,69.46,69.46,71.67
03-Feb-2019 16:00:00,72.25,70.63,72.37,72.72
03-Feb-2019 17:00:00,88.15,74.57,80.15,69.34
03-Feb-2019 18:00:00,75.54,77.04,69.15,67.61
03-Feb-2019 19:00:00,0.00,15.95,14.99,12.77
03-Feb-2019 20:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 21:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 22:00:00,0.00,0.00,0.00,0.00
03-Feb-2019 23:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 10:00:00,24.72,18.13,19.40,15.58
04-Feb-2019 11:00:00,72.76,65.33,83.63,78.95
04-Feb-2019 12:00:00,64.05,73.38,46.50,82.90
04-Feb-2019 13:00:00,91.35,75.42,60.56,70.42
04-Feb-2019 14:00:00,57.93,74.90,76.30,62.59
04-Feb-2019 15:00:00,47.64,46.50,70.85,63.54
04-Feb-2019 16:00:00,46.65,43.06,44.35,64.73
04-Feb-2019 17:00:00,61.70,74.79,50.95,60.24
04-Feb-2019 18:00:00,48.79,64.03,57.55,40.32
04-Feb-2019 19:00:00,0.00,13.66,14.92,11.41
04-Feb-2019 20:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 21:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 22:00:00,0.00,0.00,0.00,0.00
04-Feb-2019 23:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 10:00:00,30.28,23.95,23.95,22.10
05-Feb-2019 11:00:00,88.39,93.64,93.87,87.33
05-Feb-2019 12:00:00,92.29,77.75,71.51,89.04
05-Feb-2019 13:00:00,63.20,68.06,61.05,79.14
05-Feb-2019 14:00:00,87.00,72.16,70.09,73.01
05-Feb-2019 15:00:00,86.83,86.71,71.96,73.65
05-Feb-2019 16:00:00,92.31,88.12,88.00,74.92
05-Feb-2019 17:00:00,97.21,87.35,90.97,76.53
05-Feb-2019 18:00:00,100.00,85.44,86.83,81.84
05-Feb-2019 19:00:00,9.94,20.56,18.88,21.12
05-Feb-2019 20:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 21:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 22:00:00,0.00,0.00,0.00,0.00
05-Feb-2019 23:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 10:00:00,21.79,27.47,27.47,27.47
06-Feb-2019 11:00:00,86.86,95.14,95.02,94.91
06-Feb-2019 12:00:00,99.57,93.13,93.13,93.13
06-Feb-2019 13:00:00,100.00,90.01,90.01,89.90
06-Feb-2019 14:00:00,75.51,86.40,86.40,86.40
06-Feb-2019 15:00:00,96.98,85.66,85.66,85.43
06-Feb-2019 16:00:00,97.52,87.99,87.99,85.72
06-Feb-2019 17:00:00,90.67,89.77,89.77,85.01
06-Feb-2019 18:00:00,100.00,89.66,89.66,85.46
06-Feb-2019 19:00:00,26.88,23.86,23.86,23.31
06-Feb-2019 20:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 21:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 22:00:00,0.00,0.00,0.00,0.00
06-Feb-2019 23:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 00:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 01:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 02:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 03:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 04:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 05:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 06:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 07:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 08:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 09:00:00,0.00,0.00,0.00,0.00
07-Feb-2019 10:00:00,11.05,27.55,27.55,19.38
